profile_name,timestep,value
DHW_or_space,439,0.7830071154493833
DHW_or_space,440,0.7064852149848806
DHW_or_space,441,0.658498171937646
DHW_or_space,442,0.6260549838370907
DHW_or_space,443,0.6089987997441848
DHW_or_space,444,0.569716208699243
DHW_or_space,445,0.4814614742873224
DHW_or_space,446,0.4050963146634046
DHW_or_space,447,0.39491584249926476
DHW_or_space,448,0.42272946870737854
DHW_or_space,449,0.5174857893222583
DHW_or_space,450,0.584481467549481
DHW_or_space,451,0.528578611221071
DHW_or_space,452,0.4806938006451046
DHW_or_space,453,0.43139017059357304
DHW_or_space,454,0.34375443856160226
DHW_or_space,455,0.26619623176157586
DHW_or_space,456,0.23950182732840145
DHW_or_space,457,0.21449454732142678
DHW_or_space,458,0.2151995954308173
DHW_or_space,459,0.23772229109774876
DHW_or_space,460,0.3054237274763663
DHW_or_space,461,0.48849803575813294
DHW_or_space,462,0.7281982852041998
DHW_or_space,463,0.7940862964962064
DHW_or_space,464,0.7188633437063414
DHW_or_space,465,0.6700390080782779
DHW_or_space,466,0.6096410556491553
DHW_or_space,467,0.5776277035428797
DHW_or_space,468,0.5267848511031537
DHW_or_space,469,0.447087544562263
DHW_or_space,470,0.38389300505047264
DHW_or_space,471,0.38531364660136935
DHW_or_space,472,0.4268970058537678
DHW_or_space,473,0.5358910584921993
DHW_or_space,474,0.6091368744455208
DHW_or_space,475,0.5507577378243741
DHW_or_space,476,0.49831928871811093
DHW_or_space,477,0.4440368294693616
DHW_or_space,478,0.3535670181358368
DHW_or_space,479,0.2759919091650419
DHW_or_space,480,0.24891478706155656
DHW_or_space,481,0.22433648960563812
DHW_or_space,482,0.2239129666325059
DHW_or_space,483,0.24508236956142723
DHW_or_space,484,0.30995751163456253
DHW_or_space,485,0.4896458222991817
DHW_or_space,486,0.7283999538295972
DHW_or_space,487,0.7950086588968085
DHW_or_space,488,0.7215398305904797
DHW_or_space,489,0.6760015799114436
DHW_or_space,490,0.6180190835178165
DHW_or_space,491,0.5838316265017369
DHW_or_space,492,0.5458585835075848
DHW_or_space,493,0.46861045927351935
DHW_or_space,494,0.41414382176002945
DHW_or_space,495,0.42437656562181025
DHW_or_space,496,0.46913643646464737
DHW_or_space,497,0.5542307041715668
DHW_or_space,498,0.6240880134452208
DHW_or_space,499,0.5651611344117112
DHW_or_space,500,0.5143725195626748
DHW_or_space,501,0.4589075343050455
